GB,target_id
GB40871,XM_026446290.1
GB45852,XM_026446293.1
GB45852,XM_026446295.1
GB45852,XM_026446294.1
GB45852,XM_026446297.1
GB45851,XM_006568544.3
GB45854,XM_392139.7
GB45854,XM_016917805.2
GB45854,XM_006568551.3
GB45855,XM_623673.6
GB45850,XM_392138.5
GB45850,XM_016917806.2
GB45848,XM_006568555.3
GB45856,XM_006568552.3
GB45856,XM_006568554.3
GB45856,XM_006568553.3
GB45856,XM_001121399.5
GB55046,XM_026444655.1
GB55046,XM_026444654.1
GB45859,XM_026440863.1
GB45860,XM_006568558.3
GB45860,XM_001121500.5
GB45860,XM_006568559.3
GB45845,XR_001705551.2
GB45843,XM_001121556.5
GB45841,XM_006568561.3
GB45841,XM_006568562.3
GB45838,XM_006568563.3
GB45862,XM_006568565.3
GB45862,XM_006568566.3
GB45863,XM_006568568.3
GB45864,XM_393599.7
GB45837,XM_393600.7
GB45837,XM_006568573.3
GB45837,XM_006568572.3
GB45837,XM_006568574.3
GB45837,XM_026440686.1
GB45837,XM_026440685.1
GB45836,XM_026440670.1
GB45836,XM_026440674.1
GB45834,XM_006568575.3
GB45833,XM_026443843.1
GB45833,XM_026443840.1
GB45833,XM_026443838.1
GB45831,XM_393249.7
GB45866,XM_624322.5
GB45830,XM_001119963.5
GB45867,XM_006568581.3
GB45867,XM_006568582.3
GB45829,XM_006568580.2
GB45829,XM_393250.7
GB45868,XM_006568577.3
GB45868,XM_006568578.3
GB45868,XM_006568579.3
GB45828,XM_006568583.3
GB45827,XM_006568589.3
GB45827,XM_006568587.3
GB45827,XM_006568586.3
GB45870,XM_624203.6
GB45826,XM_624175.5
GB45826,XM_006568590.2
GB45871,XM_006568591.3
GB45871,XM_395627.7
GB45825,XM_016917830.2
GB45872,XR_411252.3
GB45872,XM_006568593.3
GB45872,XM_026444128.1
GB45873,XM_393070.7
GB45873,XM_006568597.2
GB45824,XM_026445321.1
GB45824,XM_006568595.3
GB45824,XM_006568594.3
GB45875,XM_001120657.5
GB45875,XM_006568598.3
GB45823,XM_016913186.2
GB45823,XM_624011.6
GB45876,XM_026443192.1
GB45876,XM_026443195.1
GB45876,XM_026443198.1
GB45822,XM_003251212.4
GB45877,XM_026443221.1
GB45877,XM_016913226.2
GB45877,XM_395804.6
GB45821,XM_006568601.3
GB45821,XM_006568600.3
GB45878,XM_623796.6
GB45878,XM_006568605.3
GB45878,XM_006568604.1
GB45878,XM_006568603.1
GB45878,XM_026443207.1
GB45878,XM_016913212.2
GB45820,XM_006568602.2
GB45880,XR_003306514.1
GB45880,XM_026446131.1
GB45880,XM_026446129.1
GB45880,XM_006568616.3
GB45880,XM_026446130.1
GB45819,XM_006568615.3
GB45881,XM_016913778.1
GB45881,XM_026446127.1
GB45881,XM_006568607.3
GB45881,XM_026446126.1
GB45881,XM_026446128.1
GB45881,XM_026446124.1
GB45881,XM_016913791.2
GB45881,XM_026446123.1
GB45881,XM_006568612.3
GB45881,XM_026446125.1
GB45882,XM_001121110.5
GB45817,XM_001121147.5
GB45815,XM_026440143.1
GB45815,XM_026440136.1
GB45815,XM_026440134.1
GB16891,XM_026440147.1
GB16891,XM_026440154.1
GB16891,XM_026440153.1
GB16891,XM_026440159.1
GB45884,XM_006568626.3
GB45884,XM_006568627.3
GB45884,XM_006568625.3
GB45814,XM_006568623.3
GB45814,XM_006568624.3
GB45814,XM_016913096.2
GB45885,XM_001121331.5
GB45812,XR_001703674.2
GB45812,XR_001703673.2
GB45812,XM_016913042.2
GB45812,XM_006568630.3
GB45812,XM_006568628.3
GB45812,XM_006568629.3
GB45812,XM_006568632.3
GB45812,XM_026443082.1
GB45812,XM_006568634.3
GB45812,XM_006568633.3
GB45886,XM_006568639.3
GB45886,XM_394204.5
GB45810,XM_026443086.1
GB45810,XM_006568636.3
GB45810,XM_006568637.3
GB45887,XM_026441669.1
GB45887,XM_026441671.1
GB45887,XM_006568646.3
GB45887,XM_006568647.3
GB45809,XM_026441662.1
GB45809,XM_016917848.2
GB45809,XM_006568641.3
GB45809,XM_006568640.3
GB45809,XM_026441661.1
GB44810,XM_026441695.1
GB44810,XM_396475.7
GB44810,XM_026441692.1
GB44718,XM_001121619.5
GB44808,XM_016912397.2
GB44808,XM_006569637.3
GB44804,XR_003306077.1
GB44804,XM_003251362.4
GB44804,XM_006569636.3
GB44804,XM_006569635.3
GB44804,XM_006569634.3
GB44721,XM_624519.5
GB44803,XM_624498.6
GB44803,XM_006569632.2
GB44723,XM_006569633.3
GB44802,XM_006569622.3
GB44802,XM_006569623.3
GB44802,XM_006569621.3
GB44802,XM_006569629.3
GB44802,XM_016912368.2
GB44802,XM_006569626.3
GB44802,XM_006569625.3
GB44802,XM_006569628.3
GB44802,XM_006569630.3
GB44802,XM_006569631.3
GB44802,XM_016912375.2
GB44802,XM_006569627.3
GB44802,XM_006569624.3
GB44800,XR_411592.3
GB44800,XR_411591.3
GB44800,XM_006569620.3
GB44725,XM_625274.6
GB44799,XM_006569618.3
GB44799,XM_006569618.3
GB44726,XM_016915453.2
GB44798,XR_411589.2
GB44798,XM_006569615.3
GB44798,XM_006569616.3
GB44798,XM_006569613.3
GB44798,XM_006569614.3
GB44796,XM_006569605.3
GB44796,XM_006569606.3
GB44796,XM_006569611.3
GB44796,XM_026446342.1
GB44796,XM_006569607.3
GB44796,XM_006569610.3
GB44796,XM_394201.6
GB44730,XR_001705584.2
GB44731,XM_006569604.3
GB44792,XM_006569601.3
GB44792,XM_392133.7
GB44792,XM_006569603.3
GB44792,XM_006569602.3
GB44732,XM_006569600.3
GB44732,XM_016917854.2
GB44732,XM_392132.7
GB44732,XM_006569599.3
GB44791,XM_006569590.3
GB44791,XM_393231.6
GB44791,XM_006569592.3
GB44791,XM_006569594.3
GB44791,XM_006569593.3
GB44733,XR_001705688.2
GB44733,XR_001705682.2
GB44733,XR_003305551.1
GB44734,XM_006569597.3
GB44734,XM_003251370.4
GB44789,XM_393232.6
GB44789,XM_006569598.3
GB44735,XM_006569589.3
GB44735,XM_003251369.4
GB44787,XM_624748.5
GB44787,XM_006569586.3
GB44787,XM_016916853.1
GB44787,XM_026443566.1
GB44786,XM_016917915.2
GB44739,XM_016917174.2
GB44739,XM_026439404.1
GB44783,XR_003304252.1
GB44783,XM_006569580.3
GB44783,XM_016917173.2
GB44781,XM_623751.5
GB44780,XM_006569578.3
GB44780,XM_016917941.1
GB44780,XM_006569579.3
GB44742,XM_026443912.1
GB44779,XM_026443947.1
GB44779,XM_006569576.3
GB44779,XM_006569575.3
GB44779,XM_006569574.3
GB44743,XM_624003.6
GB44743,XM_016917807.2
GB44777,XM_006569573.3
GB44777,XM_026441365.1
GB44777,XM_006569572.3
GB44776,XM_006569568.3
GB44776,XM_624027.6
GB44776,XM_006569567.3
GB44774,XM_006569564.3
GB44774,XM_624059.6
GB44744,XM_001121102.5
GB44773,XM_392742.7
GB44745,XM_006569562.3
GB44746,XM_006569561.2
GB44746,XM_006569560.3
GB44747,XM_026441370.1
GB44749,XM_623503.5
GB44751,XM_026446148.1
GB44751,XM_026446146.1
GB44751,XM_026446151.1
GB44751,XM_026446152.1
GB44751,XM_026446149.1
GB44751,XM_026446150.1
GB44772,XM_026446153.1
GB44772,XM_006569559.3
GB44772,XM_006569558.3
GB44771,XM_026446156.1
GB44771,XM_026446155.1
GB44771,XM_624745.6
GB44771,XM_026446154.1
GB44771,XM_026446157.1
GB44753,XM_016916234.2
GB44770,XM_026446158.1
GB44755,XM_392604.7
GB44756,XM_006569546.3
GB44756,XM_006569544.3
GB44756,XM_026444875.1
GB44756,XM_006569547.3
GB44756,XM_006569548.3
GB44757,XM_624085.6
GB44757,XM_006569543.3
GB44768,XM_623419.6
GB44768,XM_006569542.3
GB44768,XM_006569541.3
GB44768,XM_016917917.2
GB44758,XM_006569538.2
GB44758,XM_006569540.3
GB44766,XM_026441901.1
GB44766,XM_026441891.1
GB44766,XM_026441882.1
GB44766,XM_026441885.1
GB44766,XM_026441883.1
GB44766,XM_026441881.1
GB44759,XM_016917437.2
GB44759,XM_016917440.2
GB44759,XM_026443242.1
GB44761,XM_006569530.3
GB44761,XM_006569531.3
GB44761,XM_624846.6
GB44764,XM_006569528.3
GB44764,XM_006569529.3
GB44764,XM_001122019.5
GB44762,XM_026446058.1
GB44762,XM_026446059.1
GB44762,XM_026446057.1
GB44762,XM_026446060.1
GB46464,XM_016915682.2
GB46464,XM_026446061.1
GB46464,XM_026446063.1
GB46464,XM_026446062.1
GB46464,XM_026446064.1
GB46464,XM_016915683.2
GB46462,XM_624170.6
GB46465,XM_006569993.3
GB46465,XM_396091.7
GB46465,XM_006569992.3
GB46465,XM_006569991.3
GB46461,XM_003251457.4
GB46460,XM_026446067.1
GB46460,XM_003251434.4
GB46466,XM_026446065.1
GB46466,XM_026446066.1
GB46459,XM_006569995.3
GB46459,XM_006569996.3
GB46467,XM_001122415.5
GB46467,XM_026443608.1
GB46458,XM_026444429.1
GB46458,XM_026444424.1
GB46458,XM_026444413.1
GB46468,XM_026441539.1
GB46457,XM_393350.7
GB46457,XM_006570002.3
GB46457,XM_026441535.1
GB46472,XM_006570003.3
GB46453,XM_026445249.1
GB46453,XM_006570004.3
GB46452,XM_393349.7
GB46452,XM_006570010.3
GB46450,XM_006570007.3
GB46450,XM_006570005.3
GB46450,XM_016915351.2
GB46450,XM_006570006.3
GB46450,XM_006570009.3
GB46476,XM_392626.7
GB46477,XM_026446299.1
GB46449,XM_623800.6
GB46478,XM_395686.6
GB46478,XM_016915342.2
GB46478,XM_026444953.1
GB46448,XM_006570015.3
GB46448,XM_393144.7
GB46448,XM_006570016.3
GB46448,XM_006570013.3
GB46448,XM_016914659.2
GB46448,XM_006570014.3
GB46447,XM_026445000.1
GB46447,XM_006570025.3
GB46447,XM_006570024.3
GB46447,XM_394997.7
GB46447,XM_016914667.2
GB46447,XM_016914668.2
GB46479,XM_016914634.2
GB46479,XM_016914635.2
GB46479,XM_016914636.2
GB46479,XM_006570018.3
GB46479,XM_016914646.2
GB46479,XM_016914645.2
GB46479,XM_006570020.3
GB46479,XM_006570021.3
GB46479,XM_006570019.3
GB46479,XM_016914652.2
GB46479,XM_016914654.2
GB46479,XM_026444957.1
GB46480,XM_026444994.1
GB46481,XM_392990.7
GB46481,XM_003251455.4
GB46487,XM_393520.7
GB46487,XM_016912321.2
GB46487,XM_006570030.3
GB46487,XM_006570026.3
GB46487,XM_006570029.3
GB46487,XM_026442353.1
GB46487,XM_006570031.3
GB46487,XM_006570028.3
GB46444,XM_016912305.2
GB46444,XM_016912298.2
GB46444,XM_016912301.2
GB46490,XM_006570033.3
GB46490,XM_397118.7
GB46490,XM_006570032.3
GB46490,XM_006570034.3
GB46490,XM_006570035.3
GB46490,XM_006570036.3
GB46490,XM_006570037.3
GB46490,XM_026442384.1
GB46490,XM_006570038.3
GB46443,XM_006570045.3
GB46443,XM_003251456.4
GB46443,XM_016917820.1
GB46443,XM_006570043.3
GB46492,XM_006570049.3
GB46492,XM_006570067.3
GB46492,XM_006570055.3
GB46492,XM_006570063.3
GB46492,XM_623389.6
GB46492,XM_006570047.3
GB46492,XM_016917817.2
GB46492,XM_016917819.2
GB46492,XM_006570050.3
GB46492,XM_026441579.1
GB46492,XM_006570064.3
GB46492,XM_016917818.2
GB46492,XM_006570058.3
GB46492,XM_623113.6
GB46492,XM_006570046.3
GB46492,XM_006570051.3
GB46492,XM_006570052.3
GB46492,XM_006570053.3
GB46492,XM_006570060.3
GB46492,XM_006570054.3
GB46492,XM_006570059.3
GB46492,XM_006570061.3
GB46492,XM_006570062.3
GB46492,XM_006570065.3
GB46492,XM_006570066.3
GB46492,XM_006570048.3
GB46493,XM_026444438.1
GB46493,XM_006570068.3
GB46493,XM_624094.6
GB46441,XM_003251446.4
GB46494,XM_393076.7
GB46440,XM_006570069.2
GB46438,XM_003251458.4
GB46437,XM_624813.6
GB46495,XM_624118.6
GB46496,XM_026446222.1
GB46496,XM_006570072.3
GB46496,XM_026446220.1
GB46496,XM_026446221.1
GB46496,XM_006570071.3
GB46496,XM_006570077.3
GB46496,XM_026446223.1
GB46496,XM_026446224.1
GB46496,XM_006570076.3
GB46496,XM_016915735.2
GB46431,XM_397439.7
GB46430,XM_001120151.3
GB46500,XM_026446020.1
GB46500,XM_026446018.1
GB46500,XM_026446032.1
GB46500,XM_026446027.1
GB46500,XM_006570080.3
GB46500,XM_006570081.3
GB46500,XM_026446010.1
GB46500,XM_026446014.1
GB46500,XM_026446030.1
GB46429,XM_026445876.1
GB46429,XM_016916658.2
GB46429,XM_026445922.1
GB46427,XM_397545.7
GB46426,XM_016917900.2
GB46426,XM_016917901.2
GB46426,XM_026444147.1
GB46426,XM_016917902.2
GB46501,XM_001120526.5
GB46502,XM_026445859.1
GB46502,XM_006570089.3
GB46425,XM_006570090.3
GB46425,XM_016913021.2
GB46423,XM_016913014.2
GB46423,XM_016913013.2
GB46423,XM_006570091.3
GB46423,XM_016913015.2
GB46503,XM_001119937.5
GB46422,XM_396451.7
GB46507,XM_016912986.2
GB46507,XM_016912994.2
GB46507,XM_016912998.2
GB46507,XM_006570093.3
GB46507,XM_624420.6
GB46509,XM_393215.7
GB46509,XM_006570107.3
GB46509,XM_006570105.3
GB46509,XM_006570103.3
GB46509,XM_006570102.3
GB46509,XM_006570100.3
GB46509,XM_006570108.3
GB46509,XM_016912953.2
GB46509,XM_006570101.3
GB46509,XM_006570106.3
GB46510,XM_624474.6
GB46420,XM_392780.7
GB46511,XR_411753.3
GB46511,XM_397552.7
GB46512,XM_624545.6
GB46419,XM_006570110.3
GB46513,XM_026441938.1
GB46513,XM_001121064.5
GB46514,XM_016914831.2
GB46516,XM_006570114.3
GB46516,XM_016914817.2
GB46516,XM_006570113.3
GB46518,XM_006570116.3
GB46417,XM_016914798.2
GB46417,XM_003251438.4
GB46412,XM_026441617.1
GB46412,XM_016917844.2
GB46412,XM_026441616.1
GB46410,XM_006570122.3
GB46410,XM_016915485.2
GB46409,XM_003251441.4
GB46408,XM_396686.6
GB46520,XM_396685.7
GB46521,XM_393236.7
GB46523,XM_026446189.1
GB46523,XM_026446192.1
GB46523,XM_026446190.1
GB46523,XM_026446191.1
GB46526,XM_026445379.1
GB46526,XM_016913622.2
GB46526,XM_026445373.1
GB46526,XM_026445384.1
GB46526,XM_026445387.1
GB46404,XR_001703957.2
GB46404,XM_016913581.2
GB46403,XM_006570141.3
GB46403,XM_006570142.3
GB46403,XM_026440327.1
GB46403,XM_016917940.2
GB46403,XM_016917939.2
GB46403,XM_026440343.1
GB53886,XM_026440286.1
GB53886,XM_026440297.1
GB53886,XM_026440264.1
GB53886,XM_026440273.1
GB53886,XM_026440269.1
GB53886,XM_026440267.1
GB53886,XM_016917836.2
GB53886,XM_026440278.1
GB53888,XM_003251541.4
GB53885,XM_016917877.2
GB43689,XM_001123230.5
GB51436,XM_001122953.5
GB52133,XM_026445792.1
GB50619,XM_026446171.1
GB50619,XM_026446170.1
GB50619,XM_026446172.1
GB50631,XM_026446177.1
GB50631,XM_026446173.1
GB50631,XM_026446175.1
GB50631,XM_026446176.1
GB50620,XM_001119897.5
GB50630,XM_016917454.2
GB50621,XM_624825.6
GB50621,XM_006572227.3
GB50621,XM_016917456.2
GB50621,XM_016917455.2
GB50621,XM_006572230.3
GB50621,XM_006572229.3
GB47132,XM_026446185.1
GB47132,XM_026446180.1
GB47132,XM_026446181.1
GB47132,XM_026446178.1
GB47132,XM_026446179.1
GB47132,XM_026446184.1
GB47132,XM_026446182.1
GB50629,XM_016917459.2
GB50629,XM_006572225.3
GB50628,NM_001242555.1
GB50628,XM_026441966.1
GB50623,XM_392816.7
GB50627,XM_006572216.3
GB50627,XM_006572213.3
GB50627,XM_006572215.3
GB50627,XM_006572214.3
GB50627,NM_001190920.1
GB50626,XM_006572217.2
GB50626,XM_006572218.3
GB50626,XM_006572221.3
GB50626,XM_006572222.3
GB50626,XM_006572220.3
GB50626,XM_006572219.3
GB50626,XM_006572223.3
GB50625,XM_026446203.1
GB50625,XM_026446200.1
GB50625,XM_026446201.1
GB50625,XM_026446202.1
GB48326,XM_016917490.2
GB48326,XM_016917491.2
GB48326,NM_001278329.1
GB48323,XM_006572290.3
GB48322,XM_016917492.2
GB48322,XM_001121362.5
GB48322,XM_016917493.2
GB48321,XM_026444503.1
GB48321,XM_397073.7
GB55262,XM_026444515.1
GB55262,XM_026444516.1
GB55262,XM_026444517.1
GB55262,XM_026444526.1
GB55262,XM_026444522.1
GB55262,XM_026444528.1
GB55262,XM_026444518.1
GB55262,XM_026444545.1
GB55262,XM_026444535.1
GB55262,XM_026444520.1
GB55262,XM_026444556.1
GB55307,XM_026444469.1
GB55307,XM_016916467.2
GB55307,XM_016916466.2
GB55307,XM_016916462.2
GB55307,XM_016916477.2
GB55307,XM_026444474.1
GB55307,XM_016916472.2
GB55307,XM_016916484.2
GB55307,XM_016916488.2
GB55263,NM_001327947.1
GB55264,XM_006570642.3
GB55306,XR_003305924.1
GB55306,XM_016916499.2
GB55306,XM_016916497.2
GB55306,XM_026444563.1
GB55306,XM_016916503.2
GB55306,XM_026444564.1
GB55268,XM_016917880.2
GB55268,XM_016917881.2
GB55268,XM_003251548.4
GB55268,XM_006570634.3
GB55268,XM_006570635.3
GB55268,XM_016917882.2
GB55268,XM_016917883.2
GB55268,XM_016917884.2
GB55269,XM_006570623.3
GB55269,XM_026446107.1
GB55272,XR_003306509.1
GB55272,XR_003306507.1
GB55272,XR_003306508.1
GB55272,XM_395654.7
GB55304,XM_003251546.4
GB55274,XM_026446108.1
GB55275,XM_624092.6
GB55303,XM_006570621.3
GB55303,XM_006570620.3
GB55303,XM_016913483.2
GB55303,XM_006570622.3
GB55303,XM_624065.6
GB16100,XM_016913477.2
GB16100,XM_026444854.1
GB55302,XM_006570577.3
GB55302,XM_006570578.3
GB55302,XM_006570576.3
GB55302,XM_006570579.3
GB55302,XM_006570580.3
GB55302,XM_006570581.3
GB55302,XM_026441801.1
GB55302,NM_001113739.1
GB55299,XM_026444851.1
GB55299,XM_026444847.1
GB55299,XM_026444848.1
GB55278,XM_016917876.1
GB55279,XM_026444148.1
GB55280,XM_026445073.1
GB55280,XM_001122067.5
GB55280,XM_016917946.2
GB55281,XM_006570611.3
GB55281,XM_003251544.4
GB55297,XM_006570610.3
GB55297,XM_624469.6
GB55282,XM_006570609.2
GB55296,XM_001121977.5
GB55283,XM_006570603.3
GB55283,XM_624416.6
GB55295,XM_001120572.5
GB55293,XM_006570602.3
GB55293,XM_006570585.3
GB55293,XM_006570589.3
GB55293,XM_006570586.3
GB55293,XM_006570590.3
GB55293,XM_006570588.3
GB55293,XM_006570587.3
GB55293,XM_006570584.3
GB55293,XM_016912934.2
GB55293,XM_006570596.3
GB55293,XM_026440998.1
GB55293,XM_016912913.2
GB55293,XM_006570592.3
GB55293,XM_006570591.3
GB55288,XM_006570583.3
GB55288,XM_623178.6
GB55285,XM_001120658.5
GB55286,XM_001120698.5
GB55287,XM_026446249.1
GB55287,XM_026446248.1
GB55287,XM_001120512.5
GB47449,XM_394949.6
GB47443,XM_006570699.3
GB47443,XM_006570698.3
GB47443,XM_006570702.3
GB47443,XM_006570700.3
GB47443,XM_006570703.3
GB47443,XM_016911843.2
GB47443,XM_006570704.3
GB47450,XM_394948.7
GB47441,XM_392599.7
GB47451,XM_016915869.2
GB47451,XM_026439315.1
GB47440,XM_006570705.1
GB47452,XM_026439353.1
GB47452,XM_026439360.1
GB47452,XM_026439366.1
GB47452,XM_026439373.1
GB47452,XM_026439342.1
GB47452,XM_026439357.1
GB47452,XM_026439363.1
GB47452,XM_026439368.1
GB47452,XM_026439350.1
GB47452,XM_026439369.1
GB47438,XM_006570711.3
GB47438,XM_006570713.3
GB47438,XM_006570709.3
GB47438,XM_026446272.1
GB47438,XM_006570712.3
GB47438,XM_016915923.2
GB47438,XM_006570710.3
GB47436,XM_026446273.1
GB47454,XM_396819.7
GB47455,XM_016915939.2
GB47455,XM_006570714.3
GB47455,XM_016915940.2
GB47457,XM_026442875.1
GB47457,XM_026442881.1
GB47457,XM_026442877.1
GB47457,XM_026442874.1
GB47458,XM_001121879.5
GB47435,XM_016914985.2
GB47435,XM_006570716.3
GB47435,XM_006570715.3
GB47459,XM_026442023.1
GB47460,XM_624564.5
GB47460,XM_006570718.2
GB47461,XM_003251592.4
GB47434,XM_001120930.5
GB47433,XM_393322.7
GB47432,XM_624472.6
GB47462,XM_623279.6
GB47431,XM_016911392.2
GB47431,XM_016911393.2
GB47431,XM_016911386.2
GB47431,XM_016911389.2
GB47431,XM_026440715.1
GB47431,XM_016911394.2
GB47431,XM_016911385.2
GB47430,XM_016911371.2
GB47430,XM_006570726.3
GB47430,XM_006570727.3
GB47430,XM_016911382.2
GB47429,XM_026440740.1
GB47463,XM_395172.6
GB47428,XM_395173.7
GB47427,XM_624640.6
GB47425,XM_006570734.3
GB47425,XM_006570732.3
GB47425,XM_006570735.3
GB47425,XM_006570733.3
GB47425,XM_006570731.3
GB47425,XM_006570749.3
GB47425,XM_006570748.3
GB47425,XM_016911299.2
GB47425,XM_006570751.3
GB47425,XM_006570744.3
GB47425,XM_006570742.3
GB47425,XM_006570741.3
GB47425,XM_006570740.3
GB47425,XM_006570738.3
GB47425,XM_006570737.3
GB47425,XM_016911283.2
GB47425,XM_026440810.1
GB47425,XM_016911289.2
GB47425,XM_026440801.1
GB47425,XM_016911302.2
GB47466,XM_006570752.3
GB47466,XM_006570757.3
GB47466,XM_006570753.3
GB47466,XM_006570754.3
GB47466,XM_006570755.3
GB47466,XM_003251597.4
GB47466,XM_006570756.3
GB47466,XM_006570758.3
GB47466,XM_016911317.2
GB47466,XM_006570759.3
GB47466,XM_006570760.3
GB47466,XM_006570762.3
GB47466,XM_006570763.3
GB47466,XM_006570761.3
GB47423,XM_026443628.1
GB47423,XM_026443649.1
GB47422,XM_026446117.1
GB47422,XM_026446121.1
GB47422,XM_026446116.1
GB47422,XM_026446119.1
GB47422,XM_026446118.1
GB47422,XM_026446120.1
GB47422,XM_026446114.1
GB47422,XM_026446115.1
GB47468,XM_026446122.1
GB47420,XM_397092.6
GB47469,XM_006570780.3
GB47470,XM_026440870.1
GB47470,XM_026440868.1
GB47419,XM_016917545.2
GB47419,XM_026439469.1
GB47419,XM_006570782.1
GB47419,XM_624412.4
GB47419,XM_003251564.4
GB47418,XM_026439455.1
GB47418,XM_006570781.3
GB47472,XM_624361.6
GB47417,XM_016911658.2
GB47417,XM_016911665.2
GB47417,XM_006570785.3
GB47417,XM_006570786.3
GB47474,XM_026440036.1
GB47474,XM_026440037.1
GB47474,XM_006570784.3
GB47475,XM_395659.6
GB47415,XM_395658.7
GB47476,XM_026444403.1
GB47476,XM_006570787.3
GB47414,XM_016911569.2
GB47414,XM_026445084.1
GB47477,XM_026445097.1
GB47413,XM_395448.7
GB47413,XM_006570788.3
GB47413,XM_016911582.2
GB47413,XM_016911601.2
GB47413,XM_016911597.2
GB47478,XM_006570696.3
GB47478,NM_001178021.1
GB47478,NM_001178022.1
GB47411,XM_026445108.1
GB47411,XM_006570795.3
GB47409,XR_003306056.1
GB47409,XR_003306057.1
GB47409,XM_006570797.3
GB47482,XM_006570798.3
GB13012,XM_001120889.5
GB47407,XM_016917887.2
GB47484,XM_003251570.4
GB47485,XM_001122218.5
GB14620,XM_003251571.4
GB47487,XM_026440414.1
GB47488,XM_623505.6
GB47488,XM_006570803.2
GB47489,XM_623551.6
GB47489,XM_006570805.3
GB47489,XM_006570806.3
GB47489,XM_006570804.3
GB47405,XM_623600.5
GB47405,XM_016917481.1
GB47490,XR_001706460.2
GB47490,XR_001706459.2
GB47490,XM_016917914.2
GB47402,XM_001120029.5
GB47401,XM_003251590.4
GB47400,XM_001120208.5
GB47400,XM_026445707.1
GB47399,XM_001120268.5
GB47398,XR_003306016.1
GB47398,XM_026444907.1
GB47398,XM_026444897.1
GB47398,XM_026444912.1
GB47493,XM_016912519.2
GB47493,NM_001115078.1
GB47495,XM_001120484.5
GB47395,XM_006570810.3
GB47395,XM_016913340.2
GB47496,XM_006570819.3
GB47496,XM_016917788.2
GB47496,XM_397111.6
GB47497,XM_001120659.5
GB47498,XM_026446112.1
GB47498,XM_006570821.3
GB47498,XM_006570822.3
GB47498,XM_006570823.3
GB47498,XM_016913462.2
GB47498,XM_026446113.1
GB47392,XM_003251575.4
GB47499,XM_016913442.2
GB47499,XM_016913443.2
GB47499,XM_016913441.2
GB47499,XM_016913454.2
GB47499,XM_016913445.2
GB47391,XM_397116.7
GB47500,XM_393509.7
GB47390,XM_006570830.3
GB47389,XM_624228.6
GB47502,XM_006570831.3
GB47502,XM_006570832.3
GB47387,XM_026446208.1
